LOW,HIGH,t1_desi>10_COUNT,t1_desi<10_COUNT,t1_boss_COUNT,t1_boss<10_COUNT,t1_others_COUNT,t1_others <10_COUNT,t5_33m>10_COUNT,t5_33m<10_COUNT,t6_17m>10_COUNT,t6_17m<10_COUNT,t6_220m>10_COUNT,t6_220m<10_COUNT
0.04075191276647025,0.04202541004042244,0.00319375443577005,0.07510103619070771,0.11842105263157894,0.3195266272189349,0.023411371237458192,0.005905511811023622,0.0,0.7631074690150033,0.0,0.5730568336371792,0.03888500524292205,0.798117043964341
0.04202541004042245,0.04333870410418565,0.0044357700496806245,0.08113282080889726,0.23684210526315788,0.35502958579881655,0.04013377926421405,0.00984251968503937,0.0,0.7500931879601156,0.0,0.5861836965014324,0.05234183851800069,0.8116580345197567
0.043338704104185645,0.04469303860744145,0.0056777856635912,0.08991461302379289,0.2763157894736842,0.3668639053254438,0.04013377926421405,0.0,0.0,0.7375448467058057,8.06939681258826E-5,0.602963943629366,0.0634393568682279,0.8225961347409693
0.044693038607441456,0.046089696063924004,0.004790631653655075,0.0962350724725759,0.19736842105263158,0.40236686390532544,0.043478260869565216,0.007874015748031496,0.0,0.7271107072966173,0.0,0.612719564777035,0.06876966095770709,0.8336799438358523
0.046089696063924,0.047529999065921626,0.006210078069552875,0.1063538849554833,0.22368421052631576,0.41420118343195267,0.07023411371237458,0.005905511811023622,0.0,0.7150865483179574,4.03469840629413E-5,0.627246288740342,0.0835372247465921,0.8480322678923873
0.04752999906592162,0.04901531153673167,0.00745209368346345,0.11805281230058647,0.2763157894736842,0.28994082840236685,0.05852842809364548,0.00984251968503937,0.0,0.7092593886869817,0.0,0.640072922996788,0.09498427123383432,0.861616308796842
0.04901531153673167,0.05054704002225454,0.009226401703335699,0.12590780637515572,0.18421052631578946,0.378698224852071,0.09364548494983277,0.00984251968503937,0.0,0.6952724582983879,4.03469840629413E-5,0.6515250166391758,0.11648025166025865,0.8650437788934073
0.05054704002225454,0.052126635022949994,0.01029098651525905,0.13596584520951716,0.2763157894736842,0.41420118343195267,0.10869565217391304,0.00984251968503937,0.0,0.6850334311806915,2.0173492031470649E-4,0.6676143762479382,0.12583012932541068,0.8792768865987575
0.05212663502294999,0.05375559236741717,0.0078069552874379,0.149731076605184,0.3684210526315789,0.4319526627218935,0.08695652173913043,0.005905511811023622,0.0,0.6777472975491566,1.210409521888239E-4,0.6805567612929363,0.14059769311429568,0.8859231981773144
0.05375559236741718,0.05543545462889896,0.0099361249112846,0.16320763317025738,0.3684210526315789,0.5207100591715976,0.13210702341137123,0.003937007874015748,0.0,0.6709154552231852,1.210409521888239E-4,0.6947289984663021,0.15859839217056973,0.8911952101519346
0.05543545462889897,0.05716781258605206,0.011533002129169623,0.1764410951411468,0.381578947368421,0.4319526627218935,0.14882943143812707,0.011811023622047244,0.0,0.665032965240891,1.613879362517652E-4,0.7085069595161617,0.173628102062216,0.896871233094459
0.05716781258605205,0.05895430672936618,0.011533002129169623,0.1891427876872588,0.381578947368421,0.4437869822485207,0.18729096989966554,0.013779527559055118,0.0,0.6565295638803467,3.631228565664717E-4,0.723514772694389,0.17747291156938133,0.9028751010027419
0.058954306729366183,0.060796628814658873,0.0106458481192335,0.20618979610440913,0.47368421052631576,0.5029585798816568,0.16555183946488294,0.003937007874015748,0.0,0.6537281008293728,6.455517450070608E-4,0.7351441097317476,0.19923103809856693,0.9095743976262699
0.060796628814658873,0.06269652346511696,0.015081618168914124,0.22203652496277615,0.5526315789473684,0.5088757396449703,0.23076923076923075,0.013779527559055118,0.0,0.6449160143509459,6.455517450070608E-4,0.7493416673901091,0.2074449493184201,0.920999297948154
0.06269652346511696,0.06465578982340187,0.014371894960965224,0.24005591175666233,0.40789473684210525,0.4970414201183432,0.2725752508361204,0.023622047244094488,0.0,0.6449363992172211,6.455517450070608E-4,0.7600920218768991,0.22378538972387277,0.9276158054389149
0.06465578982340187,0.06667628325538318,0.012242725337118524,0.25877419550882735,0.5526315789473684,0.57396449704142,0.2809364548494983,0.01968503937007874,0.0,0.6396479824806636,0.001089368569699415,0.7797660387186388,0.24432016777350574,0.9331096922893513
0.06667628325538318,0.0687599171071139,0.017743080198722498,0.2828101735087666,0.48684210526315785,0.6568047337278107,0.2408026755852843,0.027559055118110236,0.0,0.6345837992731339,9.279806334476498E-4,0.7946074601383222,0.25742747291156937,0.9478792735750334
0.0687599171071139,0.07090866451671121,0.018630234208658624,0.305782612659151,0.6052631578947368,0.5562130177514792,0.25418060200668896,0.023622047244094488,0.0,0.6338848895722673,0.0016945733306435345,0.8058425210521747,0.27403005941978326,0.9484687322003365
0.07090866451671121,0.07312456028285844,0.018985095812633072,0.3302288127867757,0.6578947368421052,0.6745562130177515,0.29933110367892973,0.03937007874015748,0.0,0.6305825412356724,0.0016542263465805932,0.8211722661110629,0.28617616218105557,0.9581716185606612
0.07312456028285844,0.07540970279169776,0.0191625266146203,0.3528518034580206,0.7368421052631579,0.6804733727810651,0.32441471571906355,0.045275590551181105,0.0,0.6291381278538813,0.001896308250958241,0.8354711057094076,0.2903704998252359,0.9658080881671148
0.07540970279169777,0.07776625600393833,0.025372604684173173,0.38111155003190617,0.6184210526315789,0.6686390532544378,0.3377926421404682,0.04133858267716535,0.0,0.6275364597893952,0.0027839419003429498,0.8475381254159794,0.31990562740300593,0.9737359755209092
